fruit,stem,image_source,mask_source,action,reason,note,source,confirmed_by,confirmed_at,session,split_group,has_instances,has_boxes,rule_pending,overlap_neighbors,instances_source,boxes_source,apple_check_verdict,verdict_source,peach_dup_candidate,mask_audit_reason
grape,699,reviewed_260916,reviewed_260916,keep,,,reviewed,,,699,g0698,0,1,,,none,psm_gt,,none,,
grape,700,reviewed_260916,reviewed_260916,keep,,,reviewed,,,700,g0699,0,1,,,none,psm_gt,,none,,
grape,701,reviewed_260916,reviewed_260916,keep,,,reviewed,,,701,g0700,0,1,,,none,psm_gt,,none,,
grape,702,reviewed_260916,reviewed_260916,keep,,dice 0.92 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,702,g0701,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,703,reviewed_260916,reviewed_260916,keep,,,reviewed,,,703,g0702,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,704,reviewed_260916,reviewed_260916,keep,,dice 0.91 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,704,g0703,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,705,reviewed_260916,reviewed_260916,keep,,,reviewed,,,705,g0704,0,1,,,none,psm_gt,,none,,
grape,706,reviewed_260916,reviewed_260916,keep,,,reviewed,,,706,g0705,0,1,,,none,psm_gt,,none,,
grape,707,reviewed_260916,reviewed_260916,keep,,,reviewed,,,707,g0706,0,1,,,none,psm_gt,,none,,
grape,708,reviewed_260916,reviewed_260916,keep,,,reviewed,,,708,g0707,0,1,,,none,psm_gt,,none,,
grape,709,reviewed_260916,reviewed_260916,keep,,,reviewed,,,709,g0708,0,1,,,none,psm_gt,,none,,
grape,710,reviewed_260916,reviewed_260916,keep,,,reviewed,,,710,g0709,0,1,,,none,psm_gt,,none,,
grape,711,reviewed_260916,reviewed_260916,keep,,,reviewed,,,711,g0710,0,1,,,none,psm_gt,,none,,
grape,712,reviewed_260916,reviewed_260916,keep,,,reviewed,,,712,g0711,0,1,,,none,psm_gt,,none,,
grape,713,reviewed_260916,reviewed_260916,keep,,,reviewed,,,713,g0712,0,1,,,none,psm_gt,,none,,
grape,714,reviewed_260916,reviewed_260916,keep,,,reviewed,,,714,g0713,0,1,,,none,psm_gt,,none,,
grape,715,reviewed_260916,reviewed_260916,keep,,,reviewed,,,715,g0714,0,1,,,none,psm_gt,,none,,
grape,716,reviewed_260916,reviewed_260916,keep,,,reviewed,,,716,g0715,0,1,,,none,psm_gt,,none,,
grape,717,reviewed_260916,reviewed_260916,keep,,,reviewed,,,717,g0716,0,1,,,none,psm_gt,,none,,
grape,718,reviewed_260916,reviewed_260916,keep,,,reviewed,,,718,g0717,0,1,,,none,psm_gt,,none,,
grape,719,reviewed_260916,reviewed_260916,keep,,,reviewed,,,719,g0718,0,1,,,none,psm_gt,,none,,
grape,720,reviewed_260916,reviewed_260916,keep,,dice 0.91 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,720,g0719,0,1,,,none,psm_gt,,none,,
grape,721,reviewed_260916,reviewed_260916,keep,,dice 0.85 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,721,g0720,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,722,reviewed_260916,reviewed_260916,keep,,,reviewed,,,722,g0721,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,723,reviewed_260916,reviewed_260916,keep,,,reviewed,,,723,g0722,0,1,,,none,psm_gt,,none,,
grape,724,reviewed_260916,reviewed_260916,keep,,,reviewed,,,724,g0723,0,1,,,none,psm_gt,,none,,
grape,725,reviewed_260916,reviewed_260916,keep,,,reviewed,,,725,g0724,0,1,,,none,psm_gt,,none,,
grape,726,reviewed_260916,reviewed_260916,keep,,,reviewed,,,726,g0725,0,1,,,none,psm_gt,,none,,
grape,727,reviewed_260916,reviewed_260916,keep,,dice 0.96 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,727,g0726,0,1,,,none,psm_gt,,none,,
grape,728,reviewed_260916,reviewed_260916,keep,,,reviewed,,,728,g0727,0,1,,,none,psm_gt,,none,,
grape,729,reviewed_260916,reviewed_260916,keep,,,reviewed,,,729,g0728,0,1,,,none,psm_gt,,none,,
grape,730,reviewed_260916,reviewed_260916,keep,,,reviewed,,,730,g0729,0,1,,,none,psm_gt,,none,,
grape,731,reviewed_260916,reviewed_260916,keep,,,reviewed,,,731,g0730,0,1,,,none,psm_gt,,none,,
grape,732,reviewed_260916,reviewed_260916,keep,,,reviewed,,,732,g0731,0,1,,,none,psm_gt,,none,,
grape,733,reviewed_260916,reviewed_260916,keep,,,reviewed,,,733,g0732,0,1,,,none,psm_gt,,none,,
grape,734,reviewed_260916,reviewed_260916,keep,,,reviewed,,,734,g0733,0,1,,,none,psm_gt,,none,,
grape,735,reviewed_260916,reviewed_260916,keep,,,reviewed,,,735,g0734,0,1,,,none,psm_gt,,none,,
grape,736,reviewed_260916,reviewed_260916,keep,,,reviewed,,,736,g0735,0,1,,,none,psm_gt,,none,,
grape,737,reviewed_260916,reviewed_260916,keep,,,reviewed,,,737,g0736,0,1,,,none,psm_gt,,none,,
grape,738,reviewed_260916,reviewed_260916,keep,,,reviewed,,,738,g0737,0,1,,,none,psm_gt,,none,,
grape,739,reviewed_260916,reviewed_260916,keep,,,reviewed,,,739,g0738,0,1,,,none,psm_gt,,none,,
grape,740,reviewed_260916,reviewed_260916,keep,,"포도밭 원경. 작은 송이 몇 개만 라벨, AI 는 하나도 못 잡음(dice 0)",reviewed,,,740,g0739,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,741,reviewed_260916,reviewed_260916,needs_human,,[missing_bunch] dice 0.78 — 송이 일부만 라벨(규칙 판정),ai,,,741,g0740,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,742,reviewed_260916,reviewed_260916,keep,,,reviewed,,,742,g0741,0,1,,,none,psm_gt,,none,,
grape,743,reviewed_260916,reviewed_260916,needs_human,,[missing_bunch] dice 0.74 — 송이 일부만 라벨(규칙 판정),ai,,,743,g0742,0,1,,,none,psm_gt,,none,,
grape,744,reviewed_260916,reviewed_260916,keep,,,reviewed,,,744,g0743,0,1,,,none,psm_gt,,none,,
grape,745,reviewed_260916,reviewed_260916,keep,,dice 0.98 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,745,g0744,0,1,,,none,psm_gt,,none,,
grape,746,reviewed_260916,reviewed_260916,keep,,,reviewed,,,746,g0745,0,1,,,none,psm_gt,,none,,
grape,747,reviewed_260916,reviewed_260916,keep,,,reviewed,,,747,g0746,0,1,,,none,psm_gt,,none,,
grape,748,reviewed_260916,reviewed_260916,keep,,,reviewed,,,748,g0747,0,1,,,none,psm_gt,,none,,
grape,749,reviewed_260916,reviewed_260916,keep,,,reviewed,,,749,g0748,0,1,,,none,psm_gt,,none,,
grape,750,reviewed_260916,reviewed_260916,keep,,dice 0.91 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,750,g0749,0,1,,,none,psm_gt,,none,,
grape,751,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 1846 만 남김),ai,,,751,g0750,0,0,,,none,none,,none,,
grape,752,reviewed_260916,reviewed_260916,keep,,,reviewed,,,752,g0751,0,1,,,none,psm_gt,,none,,
grape,753,reviewed_260916,reviewed_260916,keep,,,reviewed,,,753,g0752,0,1,,,none,psm_gt,,none,,
grape,754,reviewed_260916,reviewed_260916,keep,,dice 0.97 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,754,g0753,0,1,,,none,psm_gt,,none,,
grape,755,reviewed_260916,reviewed_260916,keep,,,reviewed,,,755,g0754,0,1,,,none,psm_gt,,none,,
grape,756,reviewed_260916,reviewed_260916,keep,,,reviewed,,,756,g0755,0,1,,,none,psm_gt,,none,,
grape,757,reviewed_260916,reviewed_260916,keep,,,reviewed,,,757,g0756,0,1,,,none,psm_gt,,none,,
grape,758,reviewed_260916,reviewed_260916,keep,,dice 0.96 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,758,g0757,0,1,,,none,psm_gt,,none,,
grape,759,reviewed_260916,reviewed_260916,needs_human,,[missing_bunch] dice 0.73 — 송이 일부만 라벨(규칙 판정),ai,,,759,g0758,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,760,reviewed_260916,reviewed_260916,keep,,,reviewed,,,760,g0759,0,1,,,none,psm_gt,,none,,
grape,761,reviewed_260916,reviewed_260916,keep,,,reviewed,,,761,g0760,0,1,,,none,psm_gt,,none,,
grape,762,reviewed_260916,reviewed_260916,keep,,,reviewed,,,762,g0761,0,1,,,none,psm_gt,,none,,
grape,763,reviewed_260916,reviewed_260916,keep,,,reviewed,,,763,g0762,0,1,,,none,psm_gt,,none,,
grape,764,reviewed_260916,reviewed_260916,keep,,,reviewed,,,764,g0763,0,1,,,none,psm_gt,,none,,
grape,765,reviewed_260916,reviewed_260916,keep,,,reviewed,,,765,g0764,0,1,,,none,psm_gt,,none,,
grape,766,reviewed_260916,reviewed_260916,keep,,,reviewed,,,766,g0765,0,1,,,none,psm_gt,,none,,
grape,767,reviewed_260916,reviewed_260916,keep,,,reviewed,,,767,g0766,0,1,,,none,psm_gt,,none,,
grape,768,reviewed_260916,reviewed_260916,keep,,,reviewed,,,768,g0767,0,1,,,none,psm_gt,,none,,
grape,769,reviewed_260916,reviewed_260916,keep,,,reviewed,,,769,g0768,0,1,,,none,psm_gt,,none,,
grape,770,reviewed_260916,reviewed_260916,keep,,,reviewed,,,770,g0769,0,1,,,none,psm_gt,,none,,
grape,771,reviewed_260916,reviewed_260916,keep,,,reviewed,,,771,g0770,0,1,,,none,psm_gt,,none,,
grape,772,reviewed_260916,reviewed_260916,keep,,,reviewed,,,772,g0771,0,1,,,none,psm_gt,,none,,
grape,773,reviewed_260916,reviewed_260916,keep,,,reviewed,,,773,g0772,0,1,,,none,psm_gt,,none,,
grape,774,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 1850 만 남김),ai,,,774,g0773,0,0,,,none,none,,none,,
grape,775,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 1180 만 남김),ai,,,775,g0774,0,0,,,none,none,,none,,
grape,776,reviewed_260916,reviewed_260916,keep,,,reviewed,,,776,g0775,0,1,,,none,psm_gt,,none,,
grape,777,reviewed_260916,reviewed_260916,keep,,,reviewed,,,777,g0776,0,1,,,none,psm_gt,,none,,
grape,778,reviewed_260916,reviewed_260916,keep,,,reviewed,,,778,g0777,0,1,,,none,psm_gt,,none,,
grape,779,reviewed_260916,reviewed_260916,keep,,,reviewed,,,779,g0778,0,1,,,none,psm_gt,,none,,
grape,780,reviewed_260916,reviewed_260916,keep,,dice 0.98 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,780,g0779,0,1,,,none,psm_gt,,none,,
grape,781,reviewed_260916,reviewed_260916,keep,,,reviewed,,,781,g0780,0,1,,,none,psm_gt,,none,,
grape,782,reviewed_260916,reviewed_260916,keep,,,reviewed,,,782,g0781,0,1,,,none,psm_gt,,none,,
grape,783,reviewed_260916,reviewed_260916,keep,,,reviewed,,,783,g0782,0,1,,,none,psm_gt,,none,,
grape,784,reviewed_260916,reviewed_260916,keep,,,reviewed,,,784,g0783,0,1,,,none,psm_gt,,none,,
grape,785,reviewed_260916,reviewed_260916,keep,,,reviewed,,,785,g0784,0,1,,,none,psm_gt,,none,,
grape,786,reviewed_260916,reviewed_260916,keep,,,reviewed,,,786,g0785,0,1,,,none,psm_gt,,none,,
grape,787,reviewed_260916,reviewed_260916,keep,,dice 0.95 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,787,g0786,0,1,,,none,psm_gt,,none,,
grape,788,reviewed_260916,reviewed_260916,needs_human,,[missing_bunch] dice 0.77 — 송이 일부만 라벨(규칙 판정),ai,,,788,g0787,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,789,reviewed_260916,reviewed_260916,keep,,,reviewed,,,789,g0788,0,1,,,none,psm_gt,,none,,
grape,790,reviewed_260916,reviewed_260916,keep,,,reviewed,,,790,g0789,0,1,,,none,psm_gt,,none,,
grape,791,reviewed_260916,reviewed_260916,keep,,,reviewed,,,791,g0790,0,1,,,none,psm_gt,,none,,
grape,792,reviewed_260916,reviewed_260916,keep,,,reviewed,,,792,g0791,0,1,,,none,psm_gt,,none,,
grape,793,reviewed_260916,reviewed_260916,keep,,,reviewed,,,793,g0792,0,1,,,none,psm_gt,,none,,
grape,794,reviewed_260916,reviewed_260916,keep,,,reviewed,,,794,g0793,0,1,,,none,psm_gt,,none,,
grape,795,reviewed_260916,reviewed_260916,keep,,,reviewed,,,795,g0794,0,1,,,none,psm_gt,,none,,
grape,796,reviewed_260916,reviewed_260916,keep,,,reviewed,,,796,g0795,0,1,,,none,psm_gt,,none,,
grape,797,reviewed_260916,reviewed_260916,keep,,,reviewed,,,797,g0796,0,1,,,none,psm_gt,,none,,
grape,798,reviewed_260916,reviewed_260916,keep,,,reviewed,,,798,g0797,0,1,,,none,psm_gt,,none,,
grape,799,reviewed_260916,reviewed_260916,keep,,dice 0.97 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,799,g0798,0,1,,,none,psm_gt,,none,,
grape,800,reviewed_260916,reviewed_260916,keep,,,reviewed,,,800,g0799,0,1,,,none,psm_gt,,none,,
grape,801,reviewed_260916,reviewed_260916,keep,,,reviewed,,,801,g0800,0,1,,,none,psm_gt,,none,,
grape,802,reviewed_260916,reviewed_260916,keep,,,reviewed,,,802,g0801,0,1,,,none,psm_gt,,none,,
grape,803,reviewed_260916,reviewed_260916,needs_human,,[missing_bunch] 왼쪽 위 큰 송이가 통째로 라벨 없음. AI 가 잡음,ai,,,803,g0802,0,1,,,none,psm_gt,,none,,
grape,804,reviewed_260916,reviewed_260916,keep,,,reviewed,,,804,g0803,0,1,,,none,psm_gt,,none,,
grape,805,reviewed_260916,reviewed_260916,keep,,,reviewed,,,805,g0804,0,1,,,none,psm_gt,,none,,
grape,806,reviewed_260916,reviewed_260916,keep,,dice 0.96 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,806,g0805,0,1,,,none,psm_gt,,none,,
grape,807,reviewed_260916,reviewed_260916,keep,,,reviewed,,,807,g0806,0,1,,,none,psm_gt,,none,,
grape,808,reviewed_260916,reviewed_260916,keep,,dice 0.80 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,808,g0807,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,809,reviewed_260916,reviewed_260916,keep,,,reviewed,,,809,g0808,0,1,,,none,psm_gt,,none,,
grape,810,reviewed_260916,reviewed_260916,keep,,dice 0.94 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,810,g0809,0,1,,,none,psm_gt,,none,,
grape,811,reviewed_260916,reviewed_260916,keep,,dice 0.97 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,811,g0810,0,1,,,none,psm_gt,,none,,
grape,812,reviewed_260916,reviewed_260916,keep,,,reviewed,,,812,g0811,0,1,,,none,psm_gt,,none,,
grape,813,reviewed_260916,reviewed_260916,keep,,dice 0.97 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,813,g0812,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,814,reviewed_260916,reviewed_260916,keep,,dice 0.97 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,814,g0813,0,1,,,none,psm_gt,,none,,
grape,815,reviewed_260916,reviewed_260916,keep,,,reviewed,,,815,g0814,0,1,,,none,psm_gt,,none,,
grape,816,reviewed_260916,reviewed_260916,keep,,,reviewed,,,816,g0815,0,1,,,none,psm_gt,,none,,
grape,817,reviewed_260916,reviewed_260916,needs_human,,[missing_bunch] dice 0.67 — 송이 일부만 라벨(규칙 판정),ai,,,817,g0816,0,1,,,none,psm_gt,,none,,
grape,818,reviewed_260916,reviewed_260916,keep,,,reviewed,,,818,g0817,0,1,,,none,psm_gt,,none,,
grape,819,reviewed_260916,reviewed_260916,keep,,,reviewed,,,819,g0818,0,1,,,none,psm_gt,,none,,
grape,820,reviewed_260916,reviewed_260916,keep,,,reviewed,,,820,g0819,0,1,,,none,psm_gt,,none,,
grape,821,reviewed_260916,reviewed_260916,keep,,,reviewed,,,821,g0820,0,1,,,none,psm_gt,,none,,
grape,822,reviewed_260916,reviewed_260916,keep,,,reviewed,,,822,g0821,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,823,reviewed_260916,reviewed_260916,keep,,,reviewed,,,823,g0822,0,1,,,none,psm_gt,,none,,
grape,824,reviewed_260916,reviewed_260916,keep,,,reviewed,,,824,g0823,0,1,,,none,psm_gt,,none,,
grape,825,reviewed_260916,reviewed_260916,needs_human,,[missing_bunch] dice 0.67 — 송이 일부만 라벨(규칙 판정),ai,,,825,g0824,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,826,reviewed_260916,reviewed_260916,keep,,,reviewed,,,826,g0825,0,1,,,none,psm_gt,,none,,
grape,827,reviewed_260916,reviewed_260916,keep,,,reviewed,,,827,g0826,0,1,,,none,psm_gt,,none,,
grape,828,reviewed_260916,reviewed_260916,keep,,,reviewed,,,828,g0827,0,1,,,none,psm_gt,,none,,
grape,829,reviewed_260916,reviewed_260916,keep,,,reviewed,,,829,g0828,0,1,,,none,psm_gt,,none,,
grape,830,reviewed_260916,reviewed_260916,keep,,,reviewed,,,830,g0829,0,1,,,none,psm_gt,,none,,
grape,831,reviewed_260916,reviewed_260916,keep,,,reviewed,,,831,g0830,0,1,,,none,psm_gt,,none,,
grape,832,reviewed_260916,reviewed_260916,keep,,,reviewed,,,832,g0831,0,1,,,none,psm_gt,,none,,
grape,833,reviewed_260916,reviewed_260916,keep,,,reviewed,,,833,g0832,0,1,,,none,psm_gt,,none,,
grape,834,reviewed_260916,reviewed_260916,keep,,,reviewed,,,834,g0833,0,1,,,none,psm_gt,,none,,
grape,835,reviewed_260916,reviewed_260916,keep,,,reviewed,,,835,g0834,0,1,,,none,psm_gt,,none,,
grape,836,reviewed_260916,reviewed_260916,keep,,,reviewed,,,836,g0835,0,1,,,none,psm_gt,,none,,
grape,837,reviewed_260916,reviewed_260916,keep,,,reviewed,,,837,g0836,0,1,,,none,psm_gt,,none,,
grape,838,reviewed_260916,reviewed_260916,keep,,,reviewed,,,838,g0837,0,1,,,none,psm_gt,,none,,
grape,839,reviewed_260916,reviewed_260916,keep,,,reviewed,,,839,g0838,0,1,,,none,psm_gt,,none,,
grape,840,reviewed_260916,reviewed_260916,keep,,,reviewed,,,840,g0839,0,1,,,none,psm_gt,,none,,
grape,841,reviewed_260916,reviewed_260916,keep,,dice 0.97 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,841,g0840,0,1,,,none,psm_gt,,none,,
grape,842,reviewed_260916,reviewed_260916,keep,,,reviewed,,,842,g0841,0,1,,,none,psm_gt,,none,,
grape,843,reviewed_260916,reviewed_260916,keep,,,reviewed,,,843,g0842,0,1,,,none,psm_gt,,none,,
grape,844,reviewed_260916,reviewed_260916,keep,,,reviewed,,,844,g0843,0,1,,,none,psm_gt,,none,,
grape,845,reviewed_260916,reviewed_260916,keep,,dice 0.98 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,845,g0844,0,1,,,none,psm_gt,,none,,
grape,846,reviewed_260916,reviewed_260916,keep,,,reviewed,,,846,g0845,0,1,,,none,psm_gt,,none,,
grape,847,reviewed_260916,reviewed_260916,keep,,,reviewed,,,847,g0846,0,1,,,none,psm_gt,,none,,
grape,848,reviewed_260916,reviewed_260916,keep,,,reviewed,,,848,g0847,0,1,,,none,psm_gt,,none,,
grape,849,reviewed_260916,reviewed_260916,keep,,,reviewed,,,849,g0848,0,1,,,none,psm_gt,,none,,
grape,850,reviewed_260916,reviewed_260916,keep,,,reviewed,,,850,g0849,0,1,,,none,psm_gt,,none,,
grape,851,reviewed_260916,reviewed_260916,keep,,,reviewed,,,851,g0850,0,1,,,none,psm_gt,,none,,
grape,852,reviewed_260916,reviewed_260916,keep,,,reviewed,,,852,g0851,0,1,,,none,psm_gt,,none,,
grape,853,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 4 만 남김),ai,,,853,g0005,0,0,,,none,none,,none,,
grape,854,reviewed_260916,reviewed_260916,keep,,,reviewed,,,854,g0852,0,1,,,none,psm_gt,,none,,
grape,855,reviewed_260916,reviewed_260916,keep,,,reviewed,,,855,g0853,0,1,,,none,psm_gt,,none,,
grape,856,reviewed_260916,reviewed_260916,keep,,,reviewed,,,856,g0854,0,1,,,none,psm_gt,,none,,
grape,857,reviewed_260916,reviewed_260916,keep,,,reviewed,,,857,g0855,0,1,,,none,psm_gt,,none,,
grape,858,reviewed_260916,reviewed_260916,keep,,,reviewed,,,858,g0856,0,1,,,none,psm_gt,,none,,
grape,859,reviewed_260916,reviewed_260916,keep,,,reviewed,,,859,g0857,0,1,,,none,psm_gt,,none,,
grape,860,reviewed_260916,reviewed_260916,keep,,dice 0.96 — 라벨된 송이 자체는 정확(규칙 판정). 다만 라벨 안 된 다른 송이가 있을 수 있음,reviewed,,,860,g0858,0,1,,,none,psm_gt,,none,,
grape,861,reviewed_260916,reviewed_260916,keep,,,reviewed,,,861,g0859,0,1,,,none,psm_gt,,none,,
grape,862,reviewed_260916,reviewed_260916,keep,,,reviewed,,,862,g0860,0,1,,,none,psm_gt,,none,,
grape,863,reviewed_260916,reviewed_260916,keep,,,reviewed,,,863,g0861,0,1,,,none,psm_gt,,none,,
grape,864,reviewed_260916,reviewed_260916,keep,,,reviewed,,,864,g0862,0,1,,,none,psm_gt,,none,,
grape,865,reviewed_260916,reviewed_260916,keep,,,reviewed,,,865,g0863,0,1,,,none,psm_gt,,none,,
grape,866,reviewed_260916,reviewed_260916,keep,,,reviewed,,,866,g0864,0,1,,,none,psm_gt,,none,,
grape,867,reviewed_260916,reviewed_260916,keep,,,reviewed,,,867,g0865,0,1,,,none,psm_gt,,none,,
grape,868,reviewed_260916,reviewed_260916,keep,,,reviewed,,,868,g0866,0,1,,,none,psm_gt,,none,,
grape,869,reviewed_260916,reviewed_260916,keep,,,reviewed,,,869,g0867,0,1,,,none,psm_gt,,none,,
grape,870,reviewed_260916,reviewed_260916,keep,,,reviewed,,,870,g0868,0,1,,,none,psm_gt,,none,,
grape,871,reviewed_260916,reviewed_260916,keep,,,reviewed,,,871,g0869,0,1,,,none,psm_gt,,none,,
grape,872,reviewed_260916,reviewed_260916,keep,,,reviewed,,,872,g0870,0,1,,,none,psm_gt,,none,,
grape,873,reviewed_260916,reviewed_260916,keep,,,reviewed,,,873,g0871,0,1,,,none,psm_gt,,none,,
grape,874,reviewed_260916,reviewed_260916,keep,,,reviewed,,,874,g0872,0,1,,,none,psm_gt,,none,,
grape,875,reviewed_260916,reviewed_260916,keep,,,reviewed,,,875,g0873,0,1,,,none,psm_gt,,none,,
grape,876,reviewed_260916,reviewed_260916,keep,,,reviewed,,,876,g0874,0,1,,,none,psm_gt,,none,,bottom_5pct_ratio
grape,877,reviewed_260916,reviewed_260916,keep,,,reviewed,,,877,g0875,0,1,,,none,psm_gt,,none,,
grape,878,reviewed_260916,reviewed_260916,keep,,,reviewed,,,878,g0876,0,1,,,none,psm_gt,,none,,
grape,879,reviewed_260916,reviewed_260916,keep,,,reviewed,,,879,g0877,0,1,,,none,psm_gt,,none,,
grape,880,-,-,excluded_duplicate,reviewed_duplicate,근접 중복(대표 11 만 남김),ai,,,880,g0011,0,0,,,none,none,,none,,
grape,881,reviewed_260916,reviewed_260916,keep,,,reviewed,,,881,g0878,0,1,,,none,psm_gt,,none,,
grape,882,reviewed_260916,reviewed_260916,keep,,,reviewed,,,882,g0879,0,1,,,none,psm_gt,,none,,
grape,883,reviewed_260916,reviewed_260916,keep,,,reviewed,,,883,g0880,0,1,,,none,psm_gt,,none,,
grape,884,reviewed_260916,reviewed_260916,keep,,,reviewed,,,884,g0881,0,1,,,none,psm_gt,,none,,
grape,885,reviewed_260916,reviewed_260916,keep,,,reviewed,,,885,g0882,0,1,,,none,psm_gt,,none,,
